Date	Open	High	Low	Close*	Adj Close**	Volume
Dec 24, 2020	172.00	178.00	172.00	175.95	175.95	73,831,319
Dec 23, 2020	165.00	169.70	163.40	169.20	169.20	56,930,071
Dec 22, 2020	164.55	169.20	156.70	164.95	164.95	110,009,846
Dec 21, 2020	176.00	177.55	162.50	164.55	164.55	75,582,907
Dec 18, 2020	180.90	181.50	176.65	180.55	180.55	46,065,197
Dec 17, 2020	184.00	184.00	180.65	181.70	181.70	34,101,954
Dec 16, 2020	181.00	183.80	180.10	182.55	182.55	51,259,394
Dec 15, 2020	176.45	179.70	173.25	178.90	178.90	41,190,341
Dec 14, 2020	181.00	181.50	176.70	177.65	177.65	33,186,273
Dec 11, 2020	177.95	181.45	176.50	178.85	178.85	43,065,542
Dec 10, 2020	182.70	182.70	176.40	177.60	177.60	38,368,777
Dec 09, 2020	183.00	186.40	181.65	182.70	182.70	40,300,535
Dec 08, 2020	184.95	185.70	178.95	181.80	181.80	42,143,391
Dec 07, 2020	184.45	186.45	182.70	183.55	183.55	29,802,472
Dec 04, 2020	186.50	188.80	182.20	184.15	184.15	47,995,639
Dec 03, 2020	185.00	186.00	183.25	184.85	184.85	33,332,481
Dec 02, 2020	184.00	187.35	181.10	183.60	183.60	88,107,889
Dec 01, 2020	182.35	182.40	178.10	179.75	179.75	48,881,250
Nov 27, 2020	174.65	183.85	174.65	180.35	180.35	125,926,062
Nov 26, 2020	171.60	175.00	171.05	173.75	173.75	39,094,724
Nov 25, 2020	175.00	176.80	169.25	171.45	171.45	54,366,608
Nov 24, 2020	171.85	175.50	171.10	172.05	172.05	47,695,247
Nov 23, 2020	169.50	173.90	165.55	170.70	170.70	54,566,251
Nov 20, 2020	170.05	171.55	165.55	169.10	169.10	66,935,703
Nov 19, 2020	171.40	176.35	166.55	167.95	167.95	109,449,407
Nov 18, 2020	158.85	178.80	158.55	173.50	173.50	171,801,183
Nov 17, 2020	152.50	159.35	152.20	158.00	158.00	82,644,841
Nov 14, 2020	148.70	150.80	148.00	148.85	148.85	11,749,453
Nov 13, 2020	150.00	150.00	145.35	146.35	146.35	32,566,537
Nov 12, 2020	150.95	153.85	150.00	151.20	151.20	56,145,517
Nov 11, 2020	146.50	151.50	145.65	150.95	150.95	78,583,629
Nov 10, 2020	144.05	146.70	142.75	146.00	146.00	68,794,369
Nov 09, 2020	140.60	141.50	138.70	141.00	141.00	40,277,460
Nov 06, 2020	137.65	142.30	137.65	139.00	139.00	67,966,815
Nov 05, 2020	137.00	138.00	136.00	137.65	137.65	38,928,602
Nov 04, 2020	135.60	137.00	134.00	135.90	135.90	44,675,934
Nov 03, 2020	135.00	137.40	133.55	134.10	134.10	52,071,476
Nov 02, 2020	133.65	134.00	131.10	132.85	132.85	40,388,690
Oct 30, 2020	133.20	134.50	130.30	132.65	132.65	51,128,530
Oct 29, 2020	132.00	133.00	130.00	131.90	131.90	66,632,704
Oct 28, 2020	139.00	143.25	133.50	134.80	134.80	152,359,338
Oct 27, 2020	134.15	136.75	130.85	135.65	135.65	56,856,159
Oct 26, 2020	138.40	140.80	131.25	133.70	133.70	88,531,579
Oct 23, 2020	134.90	138.90	134.10	137.00	137.00	68,711,352
Oct 22, 2020	129.70	134.60	128.45	133.50	133.50	48,808,592
Oct 21, 2020	131.05	133.10	128.30	130.25	130.25	39,252,663
Oct 20, 2020	128.10	130.30	126.35	129.65	129.65	27,465,829
Oct 19, 2020	129.80	130.40	127.80	128.25	128.25	33,157,664
Oct 16, 2020	129.40	130.05	126.00	127.75	127.75	62,553,775
Oct 15, 2020	131.50	134.35	126.50	126.95	126.95	64,002,864
Oct 14, 2020	133.75	134.65	128.80	130.70	130.70	45,791,440
Oct 13, 2020	135.40	137.10	132.85	134.10	134.10	38,973,506
Oct 12, 2020	139.65	139.65	133.00	135.90	135.90	39,279,109
Oct 09, 2020	141.15	142.65	138.00	138.45	138.45	37,097,190
Oct 08, 2020	142.85	143.50	139.60	140.95	140.95	40,900,948
Oct 07, 2020	144.25	144.50	139.80	141.00	141.00	68,273,641
Oct 06, 2020	138.00	145.80	136.00	144.75	144.75	161,987,221
Oct 05, 2020	136.95	137.50	132.05	133.90	133.90	55,268,322
Oct 01, 2020	135.90	136.50	132.55	133.50	133.50	40,491,744
Sep 30, 2020	131.55	134.40	130.30	133.30	133.30	48,859,088
Sep 29, 2020	134.95	136.00	130.70	131.70	131.70	63,366,932
Sep 28, 2020	128.90	134.30	127.50	132.85	132.85	61,830,817
Sep 25, 2020	123.70	128.35	123.10	127.25	127.25	65,040,759
Sep 24, 2020	127.90	128.80	122.15	122.80	122.80	62,420,957
Sep 23, 2020	135.50	136.70	127.90	131.40	131.40	74,981,613
Sep 22, 2020	138.00	138.15	129.65	133.10	133.10	87,298,020
Sep 21, 2020	147.75	147.75	135.50	137.45	137.45	64,734,493
Sep 18, 2020	148.70	150.50	146.25	147.90	147.90	46,270,863
Sep 17, 2020	150.80	151.00	146.20	147.65	147.65	48,119,360
Sep 16, 2020	149.20	154.30	148.55	151.45	151.45	85,056,501
Sep 15, 2020	149.40	149.40	146.55	148.40	148.40	42,886,817
Sep 14, 2020	147.20	151.10	145.50	148.55	148.55	84,505,930
Sep 11, 2020	143.10	146.80	141.65	144.30	144.30	65,135,339
Sep 10, 2020	142.80	144.50	138.00	143.30	143.30	79,606,504
Sep 09, 2020	141.00	141.75	135.70	140.10	140.10	105,355,010
Sep 08, 2020	149.45	149.60	141.20	142.30	142.30	76,286,731
Sep 07, 2020	150.00	152.00	148.00	149.40	149.40	82,617,101
Sep 04, 2020	147.90	153.65	147.00	147.80	147.80	95,560,889
Sep 03, 2020	151.60	155.20	149.55	151.85	151.85	110,156,350
Sep 02, 2020	144.30	151.65	141.45	150.30	150.30	74,947,929
Sep 01, 2020	143.40	145.15	140.40	143.80	143.80	58,811,543
Aug 31, 2020	144.50	147.95	138.20	143.20	143.20	160,564,488
Aug 28, 2020	144.15	146.20	140.50	142.80	142.80	95,194,825
Aug 27, 2020	140.10	146.85	139.30	144.25	144.25	181,380,747
Aug 26, 2020	130.50	139.00	128.35	137.90	137.90	197,510,376
Aug 25, 2020	121.80	128.35	121.10	127.10	127.10	90,263,366
Aug 24, 2020	122.00	123.00	120.80	121.20	121.20	31,294,253
Aug 21, 2020	124.20	124.20	120.15	120.90	120.90	48,650,204
Aug 20, 2020	123.45	125.65	121.10	121.70	121.70	43,530,882
Aug 19, 2020	127.00	127.60	124.75	125.15	125.15	45,128,613
Aug 18, 2020	124.00	127.50	123.60	125.60	125.60	62,153,763
Aug 17, 2020	124.50	126.25	120.60	123.55	123.55	61,154,250
Aug 14, 2020	131.15	132.65	123.70	124.60	124.60	75,032,834
Aug 13, 2020	126.10	131.90	124.40	131.15	131.15	95,489,249
Aug 12, 2020	121.00	126.40	120.60	125.35	125.35	50,713,617
Aug 11, 2020	125.00	125.80	121.40	122.30	122.30	50,224,665
Aug 10, 2020	119.95	124.70	119.70	123.85	123.85	71,093,810
Aug 07, 2020	117.00	119.70	116.00	119.10	119.10	56,489,390
Aug 06, 2020	116.20	117.70	115.50	116.80	116.80	60,092,530
Aug 05, 2020	112.40	117.65	112.00	115.40	115.40	99,371,050
Aug 04, 2020	112.95	115.10	110.80	111.45	111.45	95,906,477
Aug 03, 2020	103.00	114.40	102.90	113.05	113.05	194,765,344
Jul 31, 2020	104.00	105.40	102.30	104.65	104.65	33,809,018
Jul 30, 2020	106.40	106.75	102.85	103.65	103.65	33,378,340
Jul 29, 2020	108.10	108.75	104.85	105.75	105.75	44,561,639
Jul 28, 2020	102.30	107.20	102.00	106.45	106.45	64,271,161
Jul 27, 2020	104.00	104.50	101.30	101.70	101.70	29,644,533
Jul 24, 2020	104.70	105.50	102.70	103.75	103.75	39,363,520
Jul 23, 2020	105.45	106.45	104.70	106.05	106.05	30,722,413
Jul 22, 2020	108.50	109.75	104.25	105.15	105.15	50,735,592
Jul 21, 2020	106.00	109.70	105.50	108.45	108.45	66,008,143
Jul 20, 2020	106.35	106.35	103.85	105.05	105.05	39,786,731
Jul 17, 2020	103.65	106.95	103.30	106.40	106.40	42,080,157
Jul 16, 2020	103.95	103.95	100.60	102.95	102.95	44,333,785
Jul 15, 2020	106.80	106.80	102.50	103.20	103.20	49,687,046
Jul 14, 2020	106.90	107.55	104.10	105.15	105.15	46,924,623
Jul 13, 2020	108.85	112.10	106.85	108.00	108.00	81,893,001
Jul 10, 2020	106.70	108.60	105.40	107.60	107.60	64,694,173
Jul 09, 2020	106.30	108.95	104.65	106.95	106.95	54,492,650
Jul 08, 2020	109.50	110.85	104.20	105.35	105.35	55,887,256
Jul 07, 2020	109.80	112.60	108.05	109.05	109.05	85,835,716
Jul 06, 2020	105.00	109.90	104.50	109.00	109.00	91,970,198
Jul 03, 2020	102.85	106.35	102.10	103.45	103.45	87,310,642
Jul 02, 2020	100.75	102.95	100.40	101.55	101.55	48,083,736
Jul 01, 2020	99.00	101.45	98.20	100.75	100.75	50,857,376
Jun 30, 2020	101.75	102.30	97.30	98.25	98.25	50,764,363
Jun 29, 2020	101.40	101.40	98.05	99.45	99.45	43,274,006
Jun 26, 2020	105.40	106.05	100.35	101.40	101.40	56,327,855
Jun 25, 2020	103.85	106.30	101.65	103.80	103.80	63,198,285
Jun 24, 2020	105.25	110.80	104.20	104.80	104.80	125,457,492
Jun 23, 2020	103.00	106.00	101.90	104.40	104.40	68,638,552
Jun 22, 2020	102.35	104.90	101.00	102.65	102.65	68,545,834
Jun 19, 2020	96.50	103.90	95.60	102.50	102.50	135,462,757
Jun 18, 2020	95.00	97.20	94.15	96.35	96.35	58,964,344
Jun 17, 2020	93.00	96.40	91.80	95.40	95.40	110,830,038
Jun 16, 2020	102.00	103.50	92.00	94.75	94.75	215,476,711
Jun 15, 2020	104.65	104.65	100.05	100.50	100.50	69,318,356
Jun 12, 2020	98.00	106.25	98.00	105.30	105.30	92,989,560
Jun 11, 2020	109.90	111.15	105.00	106.15	106.15	55,485,897
Jun 10, 2020	111.00	113.00	108.50	111.40	111.40	84,038,431
Jun 09, 2020	117.45	117.90	110.25	111.45	111.45	79,473,751
Jun 08, 2020	114.00	119.15	113.35	115.45	115.45	136,943,010
Jun 05, 2020	100.45	112.45	99.05	110.75	110.75	187,209,208
Jun 04, 2020	99.00	101.40	96.80	98.50	98.50	72,078,707
Jun 03, 2020	100.00	101.45	97.40	98.75	98.75	90,598,067
Jun 02, 2020	90.00	97.30	89.75	96.50	96.50	125,407,771
Jun 01, 2020	88.90	91.20	88.00	89.55	89.55	71,070,852
May 29, 2020	85.55	87.50	84.65	87.00	87.00	80,813,537
May 28, 2020	86.00	88.15	84.55	87.00	87.00	96,179,680
May 27, 2020	84.10	86.00	84.00	84.55	84.55	57,947,903
May 26, 2020	83.90	85.70	82.60	83.10	83.10	38,014,864
May 22, 2020	83.40	83.90	82.00	82.80	82.80	29,252,676
May 21, 2020	83.10	85.20	82.90	84.10	84.10	37,290,144
May 20, 2020	81.25	84.40	80.70	83.45	83.45	36,351,053
May 19, 2020	82.50	85.65	81.50	81.80	81.80	65,378,983
May 18, 2020	84.50	84.50	79.60	80.65	80.65	44,221,170
May 15, 2020	84.70	85.35	82.80	84.35	84.35	38,592,209
May 14, 2020	83.95	85.30	82.55	83.80	83.80	46,340,453
May 13, 2020	92.50	92.50	86.25	87.20	87.20	68,086,031
May 12, 2020	85.95	87.70	83.50	86.20	86.20	77,551,590
May 11, 2020	81.45	90.65	81.40	86.10	86.10	152,588,401
May 08, 2020	84.50	84.95	80.55	81.05	81.05	35,362,751
May 07, 2020	82.90	84.65	82.10	82.50	82.50	31,159,970
May 06, 2020	81.55	83.95	80.35	83.20	83.20	53,739,248
May 05, 2020	86.00	86.80	80.40	80.90	80.90	57,122,148
May 04, 2020	87.00	87.20	81.50	83.90	83.90	91,159,477
Apr 30, 2020	85.95	93.75	85.95	93.25	93.25	170,634,033
Apr 29, 2020	77.45	79.30	76.55	78.15	78.15	40,784,783
Apr 28, 2020	75.65	78.20	75.20	76.95	76.95	34,825,405
Apr 27, 2020	75.90	76.20	74.80	75.25	75.25	27,835,340
Apr 24, 2020	75.00	76.90	74.00	74.20	74.20	40,047,438
Apr 23, 2020	76.75	78.65	75.40	75.65	75.65	50,366,856
Apr 22, 2020	74.45	76.55	72.55	75.90	75.90	56,529,293
Apr 21, 2020	78.00	78.00	74.00	74.65	74.65	58,248,325
Apr 20, 2020	76.85	83.40	75.50	80.45	80.45	125,425,355
Apr 17, 2020	78.30	78.30	74.70	76.85	76.85	58,333,485
Apr 16, 2020	71.75	75.40	71.00	74.65	74.65	47,910,164
Apr 15, 2020	75.40	78.70	71.95	72.90	72.90	81,121,081
Apr 13, 2020	76.00	77.60	72.70	74.25	74.25	70,409,900
Apr 09, 2020	69.60	76.25	69.10	74.60	74.60	112,677,273
Apr 08, 2020	66.50	71.60	65.40	67.60	67.60	82,179,303
Apr 07, 2020	68.55	69.30	66.90	67.25	67.25	42,066,469
Apr 03, 2020	66.90	66.90	64.80	65.30	65.30	35,346,301
Apr 01, 2020	70.50	71.65	67.55	67.95	67.95	38,149,007
Mar 31, 2020	70.60	71.50	68.20	71.05	71.05	46,157,286
Mar 30, 2020	68.80	70.00	67.25	68.15	68.15	35,278,010
Mar 27, 2020	72.05	75.90	69.35	70.70	70.70	58,814,757
Mar 26, 2020	71.45	73.50	68.30	70.80	70.80	63,821,068
Mar 25, 2020	67.75	71.70	67.25	70.25	70.25	57,713,806
Mar 24, 2020	69.90	71.50	63.50	68.55	68.55	49,551,990
Mar 23, 2020	70.00	72.00	66.00	66.20	66.20	34,184,325
Mar 20, 2020	74.00	79.60	72.65	77.30	77.30	86,043,342
Mar 19, 2020	70.00	76.50	68.75	72.95	72.95	68,122,549
Mar 18, 2020	79.90	80.45	75.10	75.50	75.50	70,105,052
Mar 17, 2020	83.05	85.00	77.40	77.95	77.95	71,842,549
Mar 16, 2020	85.60	87.65	82.20	82.95	82.95	73,702,778
Mar 13, 2020	81.90	94.15	78.05	89.75	89.75	106,151,311
Mar 12, 2020	91.10	94.90	84.10	88.00	88.00	143,550,830
Mar 11, 2020	104.85	106.50	97.80	98.90	98.90	111,146,790
Mar 09, 2020	109.00	109.85	104.25	105.70	105.70	81,549,809
Mar 06, 2020	115.00	117.30	112.80	114.20	114.20	83,971,462
Mar 05, 2020	127.55	129.15	124.25	125.75	125.75	87,795,649
Mar 04, 2020	129.60	129.60	120.55	126.20	126.20	97,546,902
Mar 03, 2020	127.50	131.40	125.25	130.35	130.35	86,765,576
Mar 02, 2020	133.00	133.90	123.80	125.40	125.40	111,585,697
Feb 28, 2020	138.85	139.60	127.05	128.95	128.95	94,469,619
Feb 27, 2020	144.15	146.75	141.10	145.25	145.25	51,328,153
Feb 26, 2020	146.90	147.90	143.70	144.55	144.55	47,605,927
Feb 25, 2020	152.20	153.40	147.45	149.90	149.90	52,719,851
Feb 24, 2020	154.00	155.90	149.60	150.65	150.65	39,706,007
Feb 20, 2020	157.95	162.30	156.00	158.50	158.50	54,328,194
Feb 19, 2020	162.85	164.60	153.05	158.05	158.05	78,914,233
Feb 18, 2020	168.00	168.00	158.60	161.60	161.60	52,744,122
Feb 17, 2020	170.40	171.35	166.35	169.10	169.10	32,893,274
Feb 14, 2020	172.00	176.20	168.30	169.10	169.10	56,676,430
Feb 13, 2020	171.35	172.35	168.10	169.50	169.50	25,049,848
Feb 12, 2020	173.00	173.30	169.00	170.95	170.95	34,621,395
Feb 11, 2020	171.85	175.15	168.40	169.75	169.75	42,868,276
Feb 10, 2020	173.20	173.20	168.00	168.90	168.90	33,279,372
Feb 07, 2020	177.40	178.15	173.00	173.60	173.60	45,195,760
Feb 06, 2020	182.00	183.40	175.75	178.85	178.85	61,821,140
Feb 05, 2020	167.40	184.95	166.60	183.75	183.75	92,982,265
Feb 04, 2020	166.55	168.60	161.20	165.70	165.70	49,034,642
Feb 03, 2020	163.50	168.30	159.55	163.85	163.85	66,616,190
Jan 31, 2020	186.30	188.35	175.95	176.60	176.60	75,621,897
Jan 30, 2020	190.95	192.55	184.25	186.20	186.20	70,900,581
Jan 29, 2020	178.80	188.90	178.55	188.05	188.05	61,585,660
Jan 28, 2020	183.90	184.30	174.90	176.10	176.10	38,283,588
Jan 27, 2020	185.70	186.90	180.85	182.20	182.20	30,132,428
Jan 24, 2020	188.00	191.00	185.00	186.50	186.50	21,791,825
Jan 23, 2020	186.75	190.40	183.80	188.40	188.40	33,032,086
Jan 22, 2020	191.95	192.50	184.25	185.60	185.60	32,952,072
Jan 21, 2020	195.50	196.40	190.20	191.40	191.40	20,859,400
Jan 20, 2020	198.00	201.45	194.30	195.00	195.00	28,976,013
Jan 17, 2020	197.25	199.45	195.70	197.30	197.30	18,204,088
Jan 16, 2020	199.50	200.60	196.90	197.55	197.55	28,118,140
Jan 15, 2020	195.00	201.70	194.00	200.35	200.35	38,485,962
Jan 14, 2020	195.70	198.25	193.60	195.85	195.85	29,867,542
Jan 13, 2020	194.75	197.75	191.40	196.25	196.25	40,535,961
Jan 10, 2020	192.00	199.00	190.00	196.35	196.35	60,252,338
Jan 09, 2020	184.85	192.75	184.25	192.00	192.00	40,803,142
Jan 08, 2020	180.20	184.20	180.20	182.55	182.55	21,862,695
Jan 07, 2020	187.00	189.40	182.30	184.70	184.70	34,995,035
Jan 06, 2020	191.00	191.00	185.05	185.65	185.65	28,621,212
Jan 03, 2020	192.90	195.65	189.25	191.10	191.10	47,572,728
Jan 02, 2020	185.00	194.70	184.60	193.75	193.75	57,289,863
Jan 01, 2020	185.15	186.70	183.60	184.45	184.45	25,968,357
Dec 31, 2019	184.00	187.90	181.55	185.15	185.15	52,869,996
Dec 30, 2019	177.20	184.35	176.30	183.70	183.70	40,948,394
Dec 27, 2019	176.00	176.95	174.85	176.15	176.15	12,095,797
Dec 26, 2019	175.90	176.45	174.10	174.60	174.60	18,785,333
Dec 24, 2019	177.65	178.00	174.65	175.50	175.50	20,560,311
Dec 23, 2019	176.85	179.00	174.15	176.05	176.05	27,192,195
Dec 20, 2019	180.40	181.70	174.85	175.95	175.95	48,818,008
Dec 19, 2019	174.65	180.20	174.00	179.15	179.15	53,466,924
Dec 18, 2019	182.10	184.50	170.45	174.80	174.80	63,861,334
Dec 17, 2019	176.00	181.15	175.35	180.20	180.20	38,213,263
Dec 16, 2019	177.00	178.80	173.35	174.95	174.95	26,249,975
Dec 13, 2019	177.25	183.95	175.50	176.70	176.70	93,019,636
Dec 12, 2019	163.45	174.90	162.50	173.35	173.35	66,138,915
Dec 11, 2019	160.40	163.00	157.40	161.80	161.80	21,154,277
Dec 10, 2019	162.15	163.25	159.05	159.70	159.70	26,259,395
Dec 09, 2019	162.00	166.45	159.75	160.50	160.50	30,920,409
Dec 06, 2019	167.00	168.00	160.05	161.50	161.50	27,727,162
Dec 05, 2019	170.35	172.20	165.20	166.10	166.10	31,787,128
Dec 04, 2019	158.50	170.35	157.70	169.40	169.40	72,084,687
Dec 03, 2019	162.95	162.95	157.40	158.20	158.20	21,156,471
Dec 02, 2019	160.95	163.00	158.95	161.05	161.05	19,441,998
Nov 29, 2019	164.80	167.75	160.60	161.50	161.50	20,010,205
Nov 28, 2019	165.75	166.30	163.55	164.80	164.80	16,609,775
Nov 27, 2019	165.30	169.30	165.00	165.90	165.90	29,527,702
Nov 26, 2019	166.65	167.30	162.55	163.40	163.40	25,520,822
Nov 25, 2019	160.70	166.60	159.90	166.10	166.10	26,131,453
Nov 22, 2019	164.90	165.25	160.55	162.35	162.35	21,200,979
Nov 21, 2019	166.95	170.10	163.00	164.15	164.15	21,609,120
Nov 20, 2019	167.75	170.20	166.20	167.40	167.40	19,504,078
Nov 19, 2019	170.80	171.75	167.10	167.75	167.75	19,599,195
Nov 18, 2019	172.10	172.10	169.25	170.10	170.10	19,053,232
Nov 15, 2019	169.00	173.40	167.35	168.55	168.55	29,614,682
Nov 14, 2019	170.20	170.30	165.50	167.05	167.05	25,433,481
Nov 13, 2019	171.50	176.00	169.40	170.60	170.60	33,926,248
Nov 11, 2019	169.20	172.95	169.05	172.00	172.00	22,192,924
Nov 08, 2019	170.75	178.90	167.80	169.05	169.05	39,102,947
Nov 07, 2019	174.70	174.70	167.60	171.50	171.50	38,625,387
Nov 06, 2019	172.00	176.35	170.50	174.50	174.50	28,923,778
Nov 05, 2019	173.25	175.75	169.95	172.00	172.00	36,268,596
Nov 04, 2019	171.60	178.45	170.85	172.20	172.20	40,641,411
Nov 01, 2019	175.20	178.00	172.40	175.05	175.05	40,613,555
Oct 31, 2019	169.80	179.65	168.95	177.70	177.70	81,392,641
Oct 30, 2019	175.00	175.65	166.55	171.90	171.90	90,759,545
Oct 29, 2019	151.90	175.50	151.20	172.45	172.45	184,435,614
Oct 27, 2019	139.50	150.70	139.50	147.70	147.70	39,489,993
Oct 25, 2019	132.00	133.00	125.70	126.85	126.85	42,868,958
Oct 24, 2019	133.00	135.15	130.50	133.50	133.50	41,951,668
Oct 23, 2019	130.45	133.80	127.25	132.65	132.65	50,293,574
Oct 22, 2019	133.35	135.60	129.80	131.75	131.75	53,532,482
Oct 18, 2019	139.00	141.80	135.60	136.85	136.85	64,884,113
Oct 17, 2019	127.10	144.35	125.10	139.50	139.50	67,933,615
Oct 16, 2019	127.30	128.30	124.50	125.85	125.85	31,522,518
Oct 15, 2019	127.10	128.90	123.70	126.95	126.95	57,548,920
Oct 14, 2019	122.60	130.00	122.50	127.85	127.85	68,048,611
Oct 11, 2019	118.05	122.20	117.25	121.30	121.30	41,027,561
Oct 10, 2019	119.30	119.70	116.20	116.80	116.80	31,229,192
Oct 09, 2019	118.50	121.70	115.45	120.90	120.90	44,666,296
Oct 07, 2019	120.25	120.55	116.35	117.50	117.50	35,471,184
Oct 04, 2019	122.80	123.80	118.80	119.65	119.65	35,712,218
Oct 03, 2019	112.65	123.50	112.65	122.40	122.40	65,103,359
Oct 01, 2019	118.00	119.85	113.00	115.30	115.30	40,232,789
Sep 30, 2019	120.65	120.85	116.40	117.45	117.45	32,158,885
Sep 27, 2019	122.00	122.45	118.20	119.90	119.90	45,875,793
Sep 26, 2019	123.90	127.25	122.80	124.50	124.50	45,866,398
Sep 25, 2019	129.90	129.90	121.50	123.05	123.05	47,567,575
Sep 24, 2019	128.05	132.20	128.00	130.90	130.90	41,659,100
Sep 23, 2019	135.00	138.40	126.50	127.90	127.90	51,032,391
Sep 20, 2019	125.00	137.75	122.60	133.25	133.25	89,223,235
Sep 19, 2019	123.50	125.35	121.20	124.20	124.20	51,011,848
Sep 18, 2019	123.05	125.90	120.50	121.75	121.75	53,048,836
Sep 17, 2019	129.00	130.50	121.35	122.00	122.00	47,652,658
Sep 16, 2019	128.00	130.30	126.50	128.60	128.60	40,951,047
Sep 13, 2019	129.20	130.95	125.50	129.55	129.55	69,088,728
Sep 12, 2019	134.60	135.35	126.70	127.95	127.95	72,084,195
Sep 11, 2019	127.00	135.00	125.30	134.35	134.35	96,568,372
Sep 09, 2019	119.00	122.60	117.35	121.90	121.90	51,297,512
Sep 06, 2019	118.35	122.30	116.55	121.25	121.25	67,761,586
Sep 05, 2019	109.75	119.35	109.50	118.05	118.05	75,789,807
Sep 04, 2019	112.00	113.00	106.00	109.50	109.50	76,317,447
Sep 03, 2019	113.05	115.35	111.20	112.65	112.65	36,905,736
Aug 30, 2019	115.60	117.30	112.00	116.70	116.70	42,250,518
Aug 29, 2019	116.50	118.50	112.10	114.30	114.30	48,098,849
Aug 28, 2019	120.55	124.00	114.80	116.35	116.35	74,245,952
Aug 27, 2019	112.70	121.40	111.80	120.35	120.35	70,636,441
Aug 26, 2019	114.55	115.40	106.80	110.55	110.55	47,757,623
Aug 23, 2019	108.90	111.60	107.65	111.05	111.05	41,178,606
Aug 22, 2019	112.00	114.00	106.20	107.70	107.70	58,612,708
Aug 21, 2019	123.00	123.00	109.50	112.40	112.40	83,509,593
Aug 20, 2019	120.00	124.80	119.00	123.85	123.85	34,809,225
Aug 19, 2019	121.20	122.60	120.00	120.80	120.80	23,194,786
Aug 16, 2019	119.90	122.45	117.35	121.35	121.35	35,264,621
Aug 14, 2019	122.70	123.80	118.60	120.90	120.90	30,136,178
Aug 13, 2019	123.80	126.30	121.00	121.95	121.95	35,498,118
Aug 09, 2019	124.50	126.50	120.70	122.05	122.05	39,245,417
Aug 08, 2019	118.00	125.00	116.90	124.05	124.05	35,876,237
Aug 07, 2019	122.60	123.85	116.50	117.40	117.40	37,287,779
Aug 06, 2019	123.05	126.55	121.75	122.50	122.50	34,790,369
Aug 05, 2019	128.00	128.20	122.30	123.75	123.75	35,452,262
Aug 02, 2019	128.50	133.20	127.00	130.70	130.70	44,016,138
Aug 01, 2019	135.50	136.30	127.55	129.55	129.55	38,991,424
Jul 31, 2019	133.50	136.40	132.50	135.60	135.60	27,024,859
Jul 30, 2019	138.00	139.70	132.60	133.45	133.45	35,725,524
Jul 29, 2019	146.90	146.90	136.85	137.55	137.55	38,844,222
Jul 26, 2019	138.10	150.15	138.10	147.15	147.15	83,905,651
Jul 25, 2019	151.30	152.50	143.75	144.30	144.30	34,364,032
Jul 24, 2019	156.35	157.55	150.50	151.25	151.25	16,292,964
Jul 23, 2019	157.40	159.00	154.80	156.20	156.20	12,942,555
Jul 22, 2019	155.45	159.30	155.25	156.75	156.75	15,995,349
Jul 19, 2019	161.45	162.40	153.85	154.85	154.85	18,954,216
Jul 18, 2019	167.25	167.25	160.00	160.75	160.75	19,055,022
Jul 17, 2019	170.00	172.35	166.30	167.90	167.90	25,236,730
Jul 16, 2019	159.80	170.95	159.05	170.00	170.00	39,025,331
Jul 15, 2019	159.00	162.60	157.85	160.95	160.95	19,924,720
Jul 12, 2019	155.90	162.85	154.00	159.30	159.30	27,307,153
Jul 11, 2019	153.00	157.70	150.35	156.80	156.80	24,099,895
Jul 10, 2019	156.25	156.25	149.10	151.65	151.65	31,737,846
Jul 09, 2019	154.00	157.15	152.75	155.80	155.80	16,112,345
Jul 08, 2019	159.35	159.50	153.50	154.55	154.55	15,149,035
Jul 05, 2019	165.15	166.95	159.50	160.20	160.20	14,374,084
Jul 04, 2019	162.50	167.75	162.00	165.20	165.20	19,512,938
Jul 03, 2019	163.75	165.00	161.70	162.30	162.30	13,606,179
Jul 02, 2019	166.80	167.35	161.35	163.75	163.75	16,903,683
Jul 01, 2019	163.70	169.40	163.20	168.00	168.00	23,990,900
Jun 28, 2019	165.20	166.75	161.35	162.55	162.55	15,092,229
Jun 27, 2019	161.85	168.00	161.10	165.85	165.85	26,612,983
Jun 26, 2019	160.10	162.20	158.75	161.10	161.10	18,481,332
Jun 25, 2019	158.00	161.00	156.85	160.45	160.45	13,368,928
Jun 24, 2019	158.70	160.20	156.20	159.30	159.30	13,185,118
Jun 21, 2019	155.00	160.75	154.50	158.90	158.90	23,304,207
Jun 20, 2019	153.45	160.00	152.15	159.25	159.25	19,247,947
Jun 19, 2019	160.00	163.75	152.50	154.65	154.65	25,257,018
Jun 18, 2019	159.00	161.00	156.75	158.30	158.30	14,003,043
Jun 17, 2019	163.75	164.15	158.00	158.75	158.75	14,381,813
Jun 14, 2019	167.50	167.50	163.50	164.20	164.20	10,920,508
Jun 13, 2019	166.90	168.90	164.50	167.40	167.40	15,144,315
Jun 12, 2019	170.90	172.20	168.10	169.05	169.05	12,819,208
Jun 11, 2019	166.85	171.90	165.65	170.75	170.75	20,363,493
Jun 10, 2019	170.90	172.05	163.55	166.20	166.20	20,209,862
Jun 07, 2019	169.90	171.70	167.25	169.50	169.50	14,465,703
Jun 06, 2019	174.05	175.85	168.85	169.70	169.70	16,874,819
Jun 04, 2019	174.25	177.20	172.40	173.25	173.25	17,428,731
Jun 03, 2019	170.50	175.00	168.40	174.50	174.50	21,288,078
